customer_id,plan_id,plan_name,payment_date,amount,payment_order
419,2,pro monthly,2020-05-24,19.90,3
419,2,pro monthly,2020-06-24,19.90,4
419,2,pro monthly,2020-07-24,19.90,5
419,2,pro monthly,2020-08-24,19.90,6
419,2,pro monthly,2020-09-24,19.90,7
419,2,pro monthly,2020-10-24,19.90,8
419,2,pro monthly,2020-11-24,19.90,9
419,2,pro monthly,2020-12-24,19.90,10
420,1,basic monthly,2020-06-03,9.90,1
420,1,basic monthly,2020-07-03,9.90,2
420,1,basic monthly,2020-08-03,9.90,3
420,1,basic monthly,2020-09-03,9.90,4
420,1,basic monthly,2020-10-03,9.90,5
420,1,basic monthly,2020-11-03,9.90,6
420,1,basic monthly,2020-12-03,9.90,7
421,2,pro monthly,2020-03-30,19.90,1
421,2,pro monthly,2020-04-30,19.90,2
421,2,pro monthly,2020-05-30,19.90,3
421,2,pro monthly,2020-06-30,19.90,4
421,2,pro monthly,2020-07-30,19.90,5
421,2,pro monthly,2020-08-30,19.90,6
421,2,pro monthly,2020-09-30,19.90,7
421,2,pro monthly,2020-10-30,19.90,8
421,2,pro monthly,2020-11-30,19.90,9
421,2,pro monthly,2020-12-30,19.90,10
423,2,pro monthly,2020-10-13,19.90,1
423,2,pro monthly,2020-11-13,19.90,2
423,2,pro monthly,2020-12-13,19.90,3
424,1,basic monthly,2020-12-22,9.90,1
425,2,pro monthly,2020-04-11,19.90,1
425,2,pro monthly,2020-05-11,19.90,2
426,1,basic monthly,2020-10-17,9.90,1
426,1,basic monthly,2020-11-17,9.90,2
426,1,basic monthly,2020-12-17,9.90,3
427,2,pro monthly,2020-06-07,19.90,1
429,2,pro monthly,2020-02-12,19.90,1
429,2,pro monthly,2020-03-12,19.90,2
429,2,pro monthly,2020-04-12,19.90,3
429,2,pro monthly,2020-05-12,19.90,4
429,2,pro monthly,2020-06-12,19.90,5
429,2,pro monthly,2020-07-12,19.90,6
430,1,basic monthly,2020-03-20,9.90,1
430,1,basic monthly,2020-04-20,9.90,2
430,1,basic monthly,2020-05-20,9.90,3
430,1,basic monthly,2020-06-20,9.90,4
430,1,basic monthly,2020-07-20,9.90,5
430,2,pro monthly,2020-08-05,10.00,6
430,2,pro monthly,2020-09-05,19.90,7
430,2,pro monthly,2020-10-05,19.90,8
430,2,pro monthly,2020-11-05,19.90,9
430,2,pro monthly,2020-12-05,19.90,10
432,1,basic monthly,2020-03-26,9.90,1
432,1,basic monthly,2020-04-26,9.90,2
433,1,basic monthly,2020-10-11,9.90,1
433,1,basic monthly,2020-11-11,9.90,2
433,1,basic monthly,2020-12-11,9.90,3
434,1,basic monthly,2020-11-15,9.90,1
434,1,basic monthly,2020-12-15,9.90,2
435,2,pro monthly,2020-01-16,19.90,1
435,2,pro monthly,2020-02-16,19.90,2
438,1,basic monthly,2020-02-07,9.90,1
438,1,basic monthly,2020-03-07,9.90,2
438,1,basic monthly,2020-04-07,9.90,3
438,2,pro monthly,2020-04-16,10.00,4
438,2,pro monthly,2020-05-16,19.90,5
438,2,pro monthly,2020-06-16,19.90,6
438,2,pro monthly,2020-07-16,19.90,7
438,2,pro monthly,2020-08-16,19.90,8
438,2,pro monthly,2020-09-16,19.90,9
438,2,pro monthly,2020-10-16,19.90,10
438,2,pro monthly,2020-11-16,19.90,11
438,2,pro monthly,2020-12-16,19.90,12
439,1,basic monthly,2020-01-16,9.90,1
439,1,basic monthly,2020-02-16,9.90,2
439,1,basic monthly,2020-03-16,9.90,3
439,1,basic monthly,2020-04-16,9.90,4
440,2,pro monthly,2020-03-21,19.90,1
440,2,pro monthly,2020-04-21,19.90,2
442,1,basic monthly,2020-02-04,9.90,1
442,1,basic monthly,2020-03-04,9.90,2
443,2,pro monthly,2020-12-05,19.90,1
446,2,pro monthly,2020-02-27,19.90,1
446,2,pro monthly,2020-03-27,19.90,2
446,2,pro monthly,2020-04-27,19.90,3
446,2,pro monthly,2020-05-27,19.90,4
446,2,pro monthly,2020-06-27,19.90,5
446,2,pro monthly,2020-07-27,19.90,6
448,1,basic monthly,2020-09-06,9.90,1
448,1,basic monthly,2020-10-06,9.90,2
449,1,basic monthly,2020-01-13,9.90,1
449,1,basic monthly,2020-02-13,9.90,2
449,1,basic monthly,2020-03-13,9.90,3
449,1,basic monthly,2020-04-13,9.90,4
449,2,pro monthly,2020-05-07,10.00,5
449,2,pro monthly,2020-06-07,19.90,6
449,2,pro monthly,2020-07-07,19.90,7
449,2,pro monthly,2020-08-07,19.90,8
449,2,pro monthly,2020-09-07,19.90,9
449,2,pro monthly,2020-10-07,19.90,10
449,2,pro monthly,2020-11-07,19.90,11
449,2,pro monthly,2020-12-07,19.90,12
450,1,basic monthly,2020-10-06,9.90,1
450,1,basic monthly,2020-11-06,9.90,2
450,1,basic monthly,2020-12-06,9.90,3
451,2,pro monthly,2020-09-07,19.90,1
451,2,pro monthly,2020-10-07,19.90,2
451,2,pro monthly,2020-11-07,19.90,3
451,2,pro monthly,2020-12-07,19.90,4
452,1,basic monthly,2020-05-18,9.90,1
452,1,basic monthly,2020-06-18,9.90,2
453,2,pro monthly,2020-02-22,19.90,1
453,2,pro monthly,2020-03-22,19.90,2
453,2,pro monthly,2020-04-22,19.90,3
453,2,pro monthly,2020-05-22,19.90,4
453,2,pro monthly,2020-06-22,19.90,5
453,2,pro monthly,2020-07-22,19.90,6
453,2,pro monthly,2020-08-22,19.90,7
453,2,pro monthly,2020-09-22,19.90,8
453,2,pro monthly,2020-10-22,19.90,9
453,2,pro monthly,2020-11-22,19.90,10
453,2,pro monthly,2020-12-22,19.90,11
454,2,pro monthly,2020-06-22,19.90,1
454,2,pro monthly,2020-07-22,19.90,2
454,2,pro monthly,2020-08-22,19.90,3
454,2,pro monthly,2020-09-22,19.90,4
454,2,pro monthly,2020-10-22,19.90,5
454,2,pro monthly,2020-11-22,19.90,6
454,2,pro monthly,2020-12-22,19.90,7
455,1,basic monthly,2020-08-20,9.90,1
455,1,basic monthly,2020-09-20,9.90,2
455,1,basic monthly,2020-10-20,9.90,3
455,1,basic monthly,2020-11-20,9.90,4
455,1,basic monthly,2020-12-20,9.90,5
457,1,basic monthly,2020-11-26,9.90,1
457,1,basic monthly,2020-12-26,9.90,2
459,2,pro monthly,2020-12-14,19.90,1
460,1,basic monthly,2020-12-16,9.90,1
461,1,basic monthly,2020-02-28,9.90,1
461,1,basic monthly,2020-03-28,9.90,2
461,1,basic monthly,2020-04-28,9.90,3
461,1,basic monthly,2020-05-28,9.90,4
461,1,basic monthly,2020-06-28,9.90,5
461,1,basic monthly,2020-07-28,9.90,6
462,1,basic monthly,2020-05-12,9.90,1
462,1,basic monthly,2020-06-12,9.90,2
462,1,basic monthly,2020-07-12,9.90,3
462,1,basic monthly,2020-08-12,9.90,4
462,1,basic monthly,2020-09-12,9.90,5
462,2,pro monthly,2020-09-15,10.00,6
462,2,pro monthly,2020-10-15,19.90,7
462,2,pro monthly,2020-11-15,19.90,8
462,2,pro monthly,2020-12-15,19.90,9
463,1,basic monthly,2020-12-04,9.90,1
464,1,basic monthly,2020-01-18,9.90,1
464,1,basic monthly,2020-02-18,9.90,2
464,1,basic monthly,2020-03-18,9.90,3
464,1,basic monthly,2020-04-18,9.90,4
464,1,basic monthly,2020-05-18,9.90,5
464,1,basic monthly,2020-06-18,9.90,6
464,1,basic monthly,2020-07-18,9.90,7
464,1,basic monthly,2020-08-18,9.90,8
464,1,basic monthly,2020-09-18,9.90,9
464,1,basic monthly,2020-10-18,9.90,10
464,1,basic monthly,2020-11-18,9.90,11
464,1,basic monthly,2020-12-18,9.90,12
465,1,basic monthly,2020-10-31,9.90,1
465,1,basic monthly,2020-11-30,9.90,2
465,1,basic monthly,2020-12-30,9.90,3
468,1,basic monthly,2020-04-28,9.90,1
469,2,pro monthly,2020-06-24,19.90,1
469,2,pro monthly,2020-07-24,19.90,2
469,2,pro monthly,2020-08-24,19.90,3
469,2,pro monthly,2020-09-24,19.90,4
469,2,pro monthly,2020-10-24,19.90,5
470,2,pro monthly,2020-05-05,19.90,1
470,2,pro monthly,2020-06-05,19.90,2
470,2,pro monthly,2020-07-05,19.90,3
471,2,pro monthly,2020-02-07,19.90,1
471,2,pro monthly,2020-03-07,19.90,2
471,2,pro monthly,2020-04-07,19.90,3
471,2,pro monthly,2020-05-07,19.90,4
471,2,pro monthly,2020-06-07,19.90,5
471,2,pro monthly,2020-07-07,19.90,6
471,2,pro monthly,2020-08-07,19.90,7
471,2,pro monthly,2020-09-07,19.90,8
471,2,pro monthly,2020-10-07,19.90,9
471,2,pro monthly,2020-11-07,19.90,10
471,2,pro monthly,2020-12-07,19.90,11
472,2,pro monthly,2020-12-30,19.90,1
473,1,basic monthly,2020-03-25,9.90,1
474,2,pro monthly,2020-09-08,19.90,1
474,2,pro monthly,2020-10-08,19.90,2
474,2,pro monthly,2020-11-08,19.90,3
474,2,pro monthly,2020-12-08,19.90,4
475,1,basic monthly,2020-07-31,9.90,1
475,1,basic monthly,2020-08-31,9.90,2
475,1,basic monthly,2020-09-30,9.90,3
475,1,basic monthly,2020-10-30,9.90,4
475,1,basic monthly,2020-11-30,9.90,5
476,2,pro monthly,2020-08-29,19.90,1
476,2,pro monthly,2020-09-29,19.90,2
476,2,pro monthly,2020-10-29,19.90,3
476,2,pro monthly,2020-11-29,19.90,4
476,2,pro monthly,2020-12-29,19.90,5
478,1,basic monthly,2020-10-30,9.90,1
478,1,basic monthly,2020-11-30,9.90,2
478,1,basic monthly,2020-12-30,9.90,3
479,1,basic monthly,2020-10-08,9.90,1
479,1,basic monthly,2020-11-08,9.90,2
479,1,basic monthly,2020-12-08,9.90,3
480,1,basic monthly,2020-10-12,9.90,1
480,1,basic monthly,2020-11-12,9.90,2
480,1,basic monthly,2020-12-12,9.90,3
482,2,pro monthly,2020-07-02,19.90,1
482,2,pro monthly,2020-08-02,19.90,2
482,2,pro monthly,2020-09-02,19.90,3
482,2,pro monthly,2020-10-02,19.90,4
482,2,pro monthly,2020-11-02,19.90,5
482,2,pro monthly,2020-12-02,19.90,6
483,1,basic monthly,2020-01-19,9.90,1
483,1,basic monthly,2020-02-19,9.90,2
483,1,basic monthly,2020-03-19,9.90,3
483,1,basic monthly,2020-04-19,9.90,4
483,1,basic monthly,2020-05-19,9.90,5
483,1,basic monthly,2020-06-19,9.90,6
483,2,pro monthly,2020-07-10,10.00,7
483,2,pro monthly,2020-08-10,19.90,8
483,2,pro monthly,2020-09-10,19.90,9
483,2,pro monthly,2020-10-10,19.90,10
483,2,pro monthly,2020-11-10,19.90,11
483,2,pro monthly,2020-12-10,19.90,12
484,1,basic monthly,2020-09-24,9.90,1
484,1,basic monthly,2020-10-24,9.90,2
484,1,basic monthly,2020-11-24,9.90,3
484,1,basic monthly,2020-12-24,9.90,4
485,2,pro monthly,2020-05-31,19.90,1
485,2,pro monthly,2020-06-30,19.90,2
485,2,pro monthly,2020-07-30,19.90,3
486,1,basic monthly,2020-07-04,9.90,1
486,1,basic monthly,2020-08-04,9.90,2
486,1,basic monthly,2020-09-04,9.90,3
486,1,basic monthly,2020-10-04,9.90,4
487,1,basic monthly,2020-12-14,9.90,1
488,2,pro monthly,2020-02-22,19.90,1
488,2,pro monthly,2020-03-22,19.90,2
488,2,pro monthly,2020-04-22,19.90,3
488,2,pro monthly,2020-05-22,19.90,4
490,1,basic monthly,2020-04-29,9.90,1
490,1,basic monthly,2020-05-29,9.90,2
490,2,pro monthly,2020-06-26,10.00,3
491,2,pro monthly,2020-07-09,19.90,1
491,2,pro monthly,2020-08-09,19.90,2
491,2,pro monthly,2020-09-09,19.90,3
491,2,pro monthly,2020-10-09,19.90,4
491,2,pro monthly,2020-11-09,19.90,5
491,2,pro monthly,2020-12-09,19.90,6
492,1,basic monthly,2020-03-05,9.90,1
492,1,basic monthly,2020-04-05,9.90,2
492,1,basic monthly,2020-05-05,9.90,3
492,1,basic monthly,2020-06-05,9.90,4
492,1,basic monthly,2020-07-05,9.90,5
492,1,basic monthly,2020-08-05,9.90,6
492,1,basic monthly,2020-09-05,9.90,7
492,1,basic monthly,2020-10-05,9.90,8
492,1,basic monthly,2020-11-05,9.90,9
492,1,basic monthly,2020-12-05,9.90,10
493,1,basic monthly,2020-07-21,9.90,1
493,2,pro monthly,2020-08-19,10.00,2
493,2,pro monthly,2020-09-19,19.90,3
493,2,pro monthly,2020-10-19,19.90,4
493,2,pro monthly,2020-11-19,19.90,5
493,2,pro monthly,2020-12-19,19.90,6
494,2,pro monthly,2020-07-25,19.90,1
494,2,pro monthly,2020-08-25,19.90,2
494,2,pro monthly,2020-09-25,19.90,3
494,2,pro monthly,2020-10-25,19.90,4
494,2,pro monthly,2020-11-25,19.90,5
494,2,pro monthly,2020-12-25,19.90,6
495,2,pro monthly,2020-01-11,19.90,1
495,2,pro monthly,2020-02-11,19.90,2
495,2,pro monthly,2020-03-11,19.90,3
495,2,pro monthly,2020-04-11,19.90,4
495,2,pro monthly,2020-05-11,19.90,5
495,2,pro monthly,2020-06-11,19.90,6
495,2,pro monthly,2020-07-11,19.90,7
495,2,pro monthly,2020-08-11,19.90,8
495,2,pro monthly,2020-09-11,19.90,9
495,2,pro monthly,2020-10-11,19.90,10
495,2,pro monthly,2020-11-11,19.90,11
495,2,pro monthly,2020-12-11,19.90,12
496,1,basic monthly,2020-02-15,9.90,1
496,1,basic monthly,2020-03-15,9.90,2
496,1,basic monthly,2020-04-15,9.90,3
496,1,basic monthly,2020-05-15,9.90,4
496,1,basic monthly,2020-06-15,9.90,5
497,1,basic monthly,2020-04-15,9.90,1
497,1,basic monthly,2020-05-15,9.90,2
497,1,basic monthly,2020-06-15,9.90,3
497,1,basic monthly,2020-07-15,9.90,4
497,2,pro monthly,2020-07-18,10.00,5
497,2,pro monthly,2020-08-18,19.90,6
497,2,pro monthly,2020-09-18,19.90,7
497,2,pro monthly,2020-10-18,19.90,8
497,2,pro monthly,2020-11-18,19.90,9
497,2,pro monthly,2020-12-18,19.90,10
498,1,basic monthly,2020-11-20,9.90,1
498,1,basic monthly,2020-12-20,9.90,2
499,2,pro monthly,2020-02-24,19.90,1
499,2,pro monthly,2020-03-24,19.90,2
499,2,pro monthly,2020-04-24,19.90,3
499,2,pro monthly,2020-05-24,19.90,4
499,2,pro monthly,2020-06-24,19.90,5
499,2,pro monthly,2020-07-24,19.90,6
499,2,pro monthly,2020-08-24,19.90,7
499,2,pro monthly,2020-09-24,19.90,8
499,2,pro monthly,2020-10-24,19.90,9
499,2,pro monthly,2020-11-24,19.90,10
499,2,pro monthly,2020-12-24,19.90,11
500,1,basic monthly,2020-09-23,9.90,1
500,1,basic monthly,2020-10-23,9.90,2
500,1,basic monthly,2020-11-23,9.90,3
502,1,basic monthly,2020-02-01,9.90,1
502,1,basic monthly,2020-03-01,9.90,2
502,1,basic monthly,2020-04-01,9.90,3
502,1,basic monthly,2020-05-01,9.90,4
502,1,basic monthly,2020-06-01,9.90,5
503,2,pro monthly,2020-09-15,19.90,1
503,2,pro monthly,2020-10-15,19.90,2
503,2,pro monthly,2020-11-15,19.90,3
503,2,pro monthly,2020-12-15,19.90,4
504,2,pro monthly,2020-05-26,19.90,1
504,2,pro monthly,2020-06-26,19.90,2
504,2,pro monthly,2020-07-26,19.90,3
504,2,pro monthly,2020-08-26,19.90,4
504,2,pro monthly,2020-09-26,19.90,5
504,2,pro monthly,2020-10-26,19.90,6
504,2,pro monthly,2020-11-26,19.90,7
504,2,pro monthly,2020-12-26,19.90,8
505,1,basic monthly,2020-11-24,9.90,1
505,1,basic monthly,2020-12-24,9.90,2
506,1,basic monthly,2020-07-18,9.90,1
506,2,pro monthly,2020-07-26,10.00,2
506,2,pro monthly,2020-08-26,19.90,3
506,2,pro monthly,2020-09-26,19.90,4
506,2,pro monthly,2020-10-26,19.90,5
506,2,pro monthly,2020-11-26,19.90,6
506,2,pro monthly,2020-12-26,19.90,7
507,1,basic monthly,2020-07-23,9.90,1
507,1,basic monthly,2020-08-23,9.90,2
507,1,basic monthly,2020-09-23,9.90,3
507,1,basic monthly,2020-10-23,9.90,4
509,1,basic monthly,2020-09-30,9.90,1
510,1,basic monthly,2020-02-26,9.90,1
510,1,basic monthly,2020-03-26,9.90,2
510,2,pro monthly,2020-04-19,10.00,3
510,2,pro monthly,2020-05-19,19.90,4
511,3,pro annual,2020-11-18,199.00,1
512,1,basic monthly,2020-12-30,9.90,1
513,2,pro monthly,2020-08-03,19.90,1
513,2,pro monthly,2020-09-03,19.90,2
513,2,pro monthly,2020-10-03,19.90,3
513,2,pro monthly,2020-11-03,19.90,4
513,2,pro monthly,2020-12-03,19.90,5
514,1,basic monthly,2020-02-05,9.90,1
514,1,basic monthly,2020-03-05,9.90,2
514,2,pro monthly,2020-03-11,10.00,3
514,2,pro monthly,2020-04-11,19.90,4
514,2,pro monthly,2020-05-11,19.90,5
514,2,pro monthly,2020-06-11,19.90,6
514,2,pro monthly,2020-07-11,19.90,7
514,2,pro monthly,2020-08-11,19.90,8
514,2,pro monthly,2020-09-11,19.90,9
514,2,pro monthly,2020-10-11,19.90,10
514,2,pro monthly,2020-11-11,19.90,11
514,2,pro monthly,2020-12-11,19.90,12
515,1,basic monthly,2020-05-22,9.90,1
515,1,basic monthly,2020-06-22,9.90,2
515,2,pro monthly,2020-07-06,10.00,3
515,2,pro monthly,2020-08-06,19.90,4
515,2,pro monthly,2020-09-06,19.90,5
515,2,pro monthly,2020-10-06,19.90,6
515,2,pro monthly,2020-11-06,19.90,7
515,2,pro monthly,2020-12-06,19.90,8
516,1,basic monthly,2020-12-28,9.90,1
517,1,basic monthly,2020-07-31,9.90,1
517,1,basic monthly,2020-08-31,9.90,2
517,1,basic monthly,2020-09-30,9.90,3
517,1,basic monthly,2020-10-30,9.90,4
517,2,pro monthly,2020-11-21,10.00,5
517,2,pro monthly,2020-12-21,19.90,6
519,1,basic monthly,2020-01-29,9.90,1
519,1,basic monthly,2020-02-29,9.90,2
519,1,basic monthly,2020-03-29,9.90,3
519,1,basic monthly,2020-04-29,9.90,4
519,1,basic monthly,2020-05-29,9.90,5
519,1,basic monthly,2020-06-29,9.90,6
519,1,basic monthly,2020-07-29,9.90,7
519,1,basic monthly,2020-08-29,9.90,8
519,1,basic monthly,2020-09-29,9.90,9
519,1,basic monthly,2020-10-29,9.90,10
519,1,basic monthly,2020-11-29,9.90,11
519,1,basic monthly,2020-12-29,9.90,12
520,1,basic monthly,2020-08-23,9.90,1
520,1,basic monthly,2020-09-23,9.90,2
520,1,basic monthly,2020-10-23,9.90,3
520,1,basic monthly,2020-11-23,9.90,4
520,1,basic monthly,2020-12-23,9.90,5
521,2,pro monthly,2020-06-24,19.90,1
521,2,pro monthly,2020-07-24,19.90,2
521,2,pro monthly,2020-08-24,19.90,3
521,2,pro monthly,2020-09-24,19.90,4
521,2,pro monthly,2020-10-24,19.90,5
522,1,basic monthly,2020-09-02,9.90,1
522,2,pro monthly,2020-09-26,10.00,2
522,2,pro monthly,2020-10-26,19.90,3
522,2,pro monthly,2020-11-26,19.90,4
522,2,pro monthly,2020-12-26,19.90,5
524,1,basic monthly,2020-08-16,9.90,1
525,1,basic monthly,2020-09-07,9.90,1
525,1,basic monthly,2020-10-07,9.90,2
525,1,basic monthly,2020-11-07,9.90,3
525,1,basic monthly,2020-12-07,9.90,4
526,1,basic monthly,2020-05-27,9.90,1
526,1,basic monthly,2020-06-27,9.90,2
526,1,basic monthly,2020-07-27,9.90,3
526,1,basic monthly,2020-08-27,9.90,4
527,2,pro monthly,2020-04-27,19.90,1
527,2,pro monthly,2020-05-27,19.90,2
527,2,pro monthly,2020-06-27,19.90,3
527,2,pro monthly,2020-07-27,19.90,4
528,2,pro monthly,2020-08-13,19.90,1
528,2,pro monthly,2020-09-13,19.90,2
528,2,pro monthly,2020-10-13,19.90,3
528,2,pro monthly,2020-11-13,19.90,4
528,2,pro monthly,2020-12-13,19.90,5
529,1,basic monthly,2020-04-06,9.90,1
529,1,basic monthly,2020-05-06,9.90,2
529,1,basic monthly,2020-06-06,9.90,3
529,1,basic monthly,2020-07-06,9.90,4
529,1,basic monthly,2020-08-06,9.90,5
529,1,basic monthly,2020-09-06,9.90,6
529,2,pro monthly,2020-09-13,10.00,7
529,2,pro monthly,2020-10-13,19.90,8
529,2,pro monthly,2020-11-13,19.90,9
529,2,pro monthly,2020-12-13,19.90,10
530,1,basic monthly,2020-03-01,9.90,1
530,1,basic monthly,2020-04-01,9.90,2
530,1,basic monthly,2020-05-01,9.90,3
530,1,basic monthly,2020-06-01,9.90,4
530,1,basic monthly,2020-07-01,9.90,5
530,1,basic monthly,2020-08-01,9.90,6
530,2,pro monthly,2020-08-21,10.00,7
530,2,pro monthly,2020-09-21,19.90,8
531,1,basic monthly,2020-05-01,9.90,1
531,1,basic monthly,2020-06-01,9.90,2
531,1,basic monthly,2020-07-01,9.90,3
531,1,basic monthly,2020-08-01,9.90,4
531,2,pro monthly,2020-08-25,10.00,5
531,2,pro monthly,2020-09-25,19.90,6
531,2,pro monthly,2020-10-25,19.90,7
531,2,pro monthly,2020-11-25,19.90,8
531,2,pro monthly,2020-12-25,19.90,9
532,1,basic monthly,2020-04-04,9.90,1
532,1,basic monthly,2020-05-04,9.90,2
532,2,pro monthly,2020-05-24,10.00,3
532,2,pro monthly,2020-06-24,19.90,4
532,2,pro monthly,2020-07-24,19.90,5
532,2,pro monthly,2020-08-24,19.90,6
533,1,basic monthly,2020-02-08,9.90,1
534,1,basic monthly,2020-06-01,9.90,1
534,1,basic monthly,2020-07-01,9.90,2
534,1,basic monthly,2020-08-01,9.90,3
535,2,pro monthly,2020-04-02,19.90,1
535,2,pro monthly,2020-05-02,19.90,2
535,2,pro monthly,2020-06-02,19.90,3
535,2,pro monthly,2020-07-02,19.90,4
535,2,pro monthly,2020-08-02,19.90,5
535,2,pro monthly,2020-09-02,19.90,6
535,2,pro monthly,2020-10-02,19.90,7
535,2,pro monthly,2020-11-02,19.90,8
535,2,pro monthly,2020-12-02,19.90,9
536,2,pro monthly,2020-09-14,19.90,1
536,2,pro monthly,2020-10-14,19.90,2
536,2,pro monthly,2020-11-14,19.90,3
536,2,pro monthly,2020-12-14,19.90,4
537,1,basic monthly,2020-12-28,9.90,1
538,1,basic monthly,2020-10-19,9.90,1
538,1,basic monthly,2020-11-19,9.90,2
538,1,basic monthly,2020-12-19,9.90,3
539,2,pro monthly,2020-04-20,19.90,1
539,2,pro monthly,2020-05-20,19.90,2
539,2,pro monthly,2020-06-20,19.90,3
539,2,pro monthly,2020-07-20,19.90,4
539,2,pro monthly,2020-08-20,19.90,5
539,2,pro monthly,2020-09-20,19.90,6
539,2,pro monthly,2020-10-20,19.90,7
539,2,pro monthly,2020-11-20,19.90,8
539,2,pro monthly,2020-12-20,19.90,9
540,1,basic monthly,2020-08-23,9.90,1
540,1,basic monthly,2020-09-23,9.90,2
540,1,basic monthly,2020-10-23,9.90,3
540,1,basic monthly,2020-11-23,9.90,4
540,1,basic monthly,2020-12-23,9.90,5
541,3,pro annual,2020-07-11,199.00,1
542,3,pro annual,2020-04-14,199.00,1
543,1,basic monthly,2020-05-12,9.90,1
543,1,basic monthly,2020-06-12,9.90,2
544,2,pro monthly,2020-03-15,19.90,1
544,2,pro monthly,2020-04-15,19.90,2
544,2,pro monthly,2020-05-15,19.90,3
544,2,pro monthly,2020-06-15,19.90,4
544,2,pro monthly,2020-07-15,19.90,5
544,2,pro monthly,2020-08-15,19.90,6
544,2,pro monthly,2020-09-15,19.90,7
544,2,pro monthly,2020-10-15,19.90,8
544,2,pro monthly,2020-11-15,19.90,9
544,2,pro monthly,2020-12-15,19.90,10
545,1,basic monthly,2020-03-12,9.90,1
545,1,basic monthly,2020-04-12,9.90,2
545,2,pro monthly,2020-04-21,10.00,3
545,2,pro monthly,2020-05-21,19.90,4
545,2,pro monthly,2020-06-21,19.90,5
545,2,pro monthly,2020-07-21,19.90,6
545,2,pro monthly,2020-08-21,19.90,7
545,2,pro monthly,2020-09-21,19.90,8
545,2,pro monthly,2020-10-21,19.90,9
545,2,pro monthly,2020-11-21,19.90,10
545,2,pro monthly,2020-12-21,19.90,11
546,1,basic monthly,2020-06-09,9.90,1
546,1,basic monthly,2020-07-09,9.90,2
546,1,basic monthly,2020-08-09,9.90,3
546,1,basic monthly,2020-09-09,9.90,4
546,1,basic monthly,2020-10-09,9.90,5
546,1,basic monthly,2020-11-09,9.90,6
546,1,basic monthly,2020-12-09,9.90,7
547,1,basic monthly,2020-03-12,9.90,1
547,1,basic monthly,2020-04-12,9.90,2
547,1,basic monthly,2020-05-12,9.90,3
547,1,basic monthly,2020-06-12,9.90,4
547,1,basic monthly,2020-07-12,9.90,5
547,1,basic monthly,2020-08-12,9.90,6
548,1,basic monthly,2020-03-31,9.90,1
548,1,basic monthly,2020-04-30,9.90,2
548,1,basic monthly,2020-05-30,9.90,3
548,1,basic monthly,2020-06-30,9.90,4
548,1,basic monthly,2020-07-30,9.90,5
548,1,basic monthly,2020-08-30,9.90,6
548,1,basic monthly,2020-09-30,9.90,7
548,1,basic monthly,2020-10-30,9.90,8
548,1,basic monthly,2020-11-30,9.90,9
548,1,basic monthly,2020-12-30,9.90,10
549,1,basic monthly,2020-10-14,9.90,1
549,1,basic monthly,2020-11-14,9.90,2
549,1,basic monthly,2020-12-14,9.90,3
550,1,basic monthly,2020-10-01,9.90,1
550,1,basic monthly,2020-11-01,9.90,2
550,1,basic monthly,2020-12-01,9.90,3
551,1,basic monthly,2020-05-14,9.90,1
551,1,basic monthly,2020-06-14,9.90,2
551,1,basic monthly,2020-07-14,9.90,3
551,1,basic monthly,2020-08-14,9.90,4
551,1,basic monthly,2020-09-14,9.90,5
551,1,basic monthly,2020-10-14,9.90,6
551,1,basic monthly,2020-11-14,9.90,7
551,1,basic monthly,2020-12-14,9.90,8
552,2,pro monthly,2020-08-03,19.90,1
552,2,pro monthly,2020-09-03,19.90,2
552,2,pro monthly,2020-10-03,19.90,3
552,2,pro monthly,2020-11-03,19.90,4
552,2,pro monthly,2020-12-03,19.90,5
553,2,pro monthly,2020-10-07,19.90,1
553,2,pro monthly,2020-11-07,19.90,2
553,2,pro monthly,2020-12-07,19.90,3
554,2,pro monthly,2020-10-04,19.90,1
554,2,pro monthly,2020-11-04,19.90,2
554,2,pro monthly,2020-12-04,19.90,3
555,1,basic monthly,2020-05-01,9.90,1
555,1,basic monthly,2020-06-01,9.90,2
555,1,basic monthly,2020-07-01,9.90,3
555,1,basic monthly,2020-08-01,9.90,4
555,1,basic monthly,2020-09-01,9.90,5
555,2,pro monthly,2020-09-24,10.00,6
555,2,pro monthly,2020-10-24,19.90,7
555,2,pro monthly,2020-11-24,19.90,8
555,2,pro monthly,2020-12-24,19.90,9
556,1,basic monthly,2020-08-15,9.90,1
556,1,basic monthly,2020-09-15,9.90,2
557,1,basic monthly,2020-03-09,9.90,1
557,1,basic monthly,2020-04-09,9.90,2
558,2,pro monthly,2020-12-22,19.90,1
559,1,basic monthly,2020-11-13,9.90,1
559,1,basic monthly,2020-12-13,9.90,2
560,1,basic monthly,2020-07-02,9.90,1
560,1,basic monthly,2020-08-02,9.90,2
560,1,basic monthly,2020-09-02,9.90,3
561,1,basic monthly,2020-06-25,9.90,1
561,1,basic monthly,2020-07-25,9.90,2
561,1,basic monthly,2020-08-25,9.90,3
561,1,basic monthly,2020-09-25,9.90,4
561,1,basic monthly,2020-10-25,9.90,5
561,1,basic monthly,2020-11-25,9.90,6
561,1,basic monthly,2020-12-25,9.90,7
562,1,basic monthly,2020-08-13,9.90,1
562,1,basic monthly,2020-09-13,9.90,2
562,1,basic monthly,2020-10-13,9.90,3
562,2,pro monthly,2020-10-23,10.00,4
562,2,pro monthly,2020-11-23,19.90,5
